product_uid,name,value
100022.0,Number of Wash Temperatures,4
100022.0,Pedestal Model#,WE357A0W
100022.0,Product Depth (in.),33
100022.0,Product Height (in.),38.7
100022.0,Product Weight (lb.),193.8
100022.0,Product Width (in.),27
100022.0,Stackable,Yes
100022.0,Stacking Kit Model#,SK-5A
100022.0,Steam Function,Yes
100022.0,Voltage (volts),120
100022.0,Wash Cycles,"Delicates,Extra Rinse,Handwashable,Heavy Duty,Permanent Press,Sanitation,Speed Wash"
100022.0,Washer Dispensers,"Bleach,Fabric Softener"
100022.0,Washer Features,"Add Garment (pause),Built-in Water Heater,Control Lockout,Cycle Time Remaining Display,Delay Start,Door Window,End-Of-Cycle Signal,Out-of-Balance Detection,Steam Function"
100022.0,Washer Interior Light,No
100022.0,Washer Tub/Drum Material,Stainless Steel
100023.0,Bullet01,Designed to be used in slab-on-grade applications without the use of wire mesh
100023.0,Bullet02,Reduces the amount of cracking caused by drying shrinkage
100023.0,Bullet03,Offers superior workability
100023.0,Bullet04,Provides superior impact resistance
100023.0,Bullet05,"4,000 PSI concrete mix"
100023.0,Bullet20,Note: Product may vary by store
100023.0,Color Family,Gray
100023.0,Compression strength (psi),4000
100023.0,Material,Concrete
100023.0,MFG Brand Name,Quikrete
100023.0,Mix Type,Crack Resistant
100023.0,Product Depth (in.),0
100023.0,Product Height (in.),0
100023.0,Product Weight (lb.),80
100023.0,Product Width (in.),0
100023.0,Vertical/overhead use,No
100023.0,Working time (min.),60
100024.0,Bullet01,"Power lights, tools, refrigerators, freezers and health care equipment"
100024.0,Bullet02,"Silent and safe, no noise or fumes"
100024.0,Bullet03,"Power tools, lights, refrigerators, freezers and health care equipment"
100024.0,Bullet04,Safe to operate indoors; no cords coming from outside
100024.0,Electrical Product Type,Solar Power Inverter
100024.0,MFG Brand Name,Goal Zero
100024.0,Product Depth (in.),15
100024.0,Product Height (in.),16
100024.0,Product Width (in.),11.5
100025.0,Bullet01,Easy assembly
100025.0,Bullet02,Telescopic dolly
100025.0,Bullet03,Rubber swivel wheels
100025.0,Bullet04,2 locking wheels
100025.0,Bullet05,4 sturdy PVC corner pieces
100025.0,Bullet06,4 sturdy stainless steel poles
100025.0,Bullet07,Weight limit: 220 lbs.
100025.0,Bullet08,Each side extends from 21 in. to 31 in. in length
100025.0,MFG Brand Name,Stal wart
100025.0,Product Depth (in.),31
100025.0,Product Height (in.),3.75
100025.0,Product Width (in.),31
100025.0,Storage Product Type,Dollies and Hand Trucks
100026.0,Assembled Depth (in.),120 in
100026.0,Assembled Height (in.),1.5 in
100026.0,Assembled Width (in.),120 in
100026.0,Base Required,No
100026.0,Bullet01,Beautiful color blend with a natural stone texture
100026.0,Bullet02,"Includes two different sized patio blocks, 12 in. x 24 in. and 24 in. x 24 in."
100026.0,Bullet03,Printed pattern included in each pallet for an easy installation visual
100026.0,Bullet04,Use to make a basket weave style walkway
100026.0,Bullet05,Purchase multiple patios and install around your in-ground pool or make a larger outdoor living space
100026.0,Bullet06,For installing around steps or flower-beds just use a wet masonry saw blade to cut and fit
100026.0,Color Family,Tan
100026.0,Color/Finish,Tan Variegated
100026.0,Concrete Type,Wetcast
100026.0,Landscape Supply Type,Paver
100026.0,Material,Concrete
100026.0,MFG Brand Name,Nantucket Pavers
100026.0,Packaging Type,Kit
100026.0,Product Depth (in.),120
100026.0,Product Height (in.),1.5
100026.0,Product Width (in.),120
100026.0,Shape,Square
100026.0,Square Feet per Piece,2
100026.0,Textured,Yes
100026.0,Vehicular Traffic Rated,No
100026.0,Width,100 in
100027.0,Bullet01,"Reflects up to 97% of radiant energy, reducing heating and cooling costs"
100027.0,Bullet02,Easy to use and install
100027.0,Bullet03,Recycled natural-fiber padding is durable
100027.0,Bullet04,"Blanket-type, foil-faced insulation is lightweight and versatile"
100027.0,Bullet05,Excellent acoustical performance
100027.0,Bullet06,Class-A or Class-1 fire rating
100027.0,ENERGY STAR Certified,Yes
100027.0,Friction Fit,No
100027.0,Insulation Type,Radiant Barrier
100027.0,MFG Brand Name,UltraTouch
100027.0,Product Length (ft.),24 ft
100027.0,Product Thickness (in.),.375 in
100027.0,Product Weight (lb.),16
100027.0,Sheet or Roll,Roll
100028.0,Bullet01,Fresh water reed has a rapid growth rate which makes it an eco-friendly option
100028.0,Bullet02,Efficiently create a privacy screen for your home and yard
100028.0,Bullet03,Product measures 1/8 in. Dia x 6 ft. high x 16 ft. long
100028.0,Bullet04,Easily connect additional panels by tying them together with wire
100028.0,Color Family,Tan
100028.0,Color/Finish,Tan
100028.0,Fence Application,"Decorative,Garden,Privacy"
100028.0,Garden Fencing Type,Reed Fence
100028.0,Landscape Supply Type,Garden Fencing
100028.0,Material,Wood
100028.0,MFG Brand Name,Backyard X-Scapes
100028.0,Package Quantity,1
100028.0,Product Depth (in.),0.25
100028.0,Product Height (in.),72
100028.0,Product Width (in.),192
100029.0,Bullet01,"Ultra-matte sheen that can be quickly customized with different waxes or varnishes that delivers a smooth, soft finish every time"
100029.0,Bullet02,One coat coverage over most sealed surfaces and base colors - one can covers up to 120 sq. ft.
100029.0,Bullet03,Cleans easily with soap and water
100029.0,Bullet04,No need to use primer - reliable adhesion to most surfaces without sanding or using a layer of primer
100029.0,Bullet05,Final packaging my vary
100029.0,Bullet18,"Online Price includes Paint Care fee in the following states: CA, CO, CT, MN, OR, RI, VT"
100029.0,Coating Product Category,Paint
100029.0,Color/Finish,Whisper
100029.0,Container Size,1 PT-Pint
100029.0,MFG Brand Name,DecoArt
100029.0,Paint Product Type,Chalky Finish Paint
100029.0,Paint/Stain Key Features,Washable
100029.0,Paint/Stain/Waterproofer Product Type,Specialty Finish/Small Project
100029.0,RGB Value,255:252:221
100029.0,Sheen,Flat/Matte
100029.0,Specialty Finish,Chalk Finish/Matte
100029.0,Washable,Yes
100029.0,Waterproof,No
100030.0,Bullet01,Weight capacity of 100 lbs. per pair of brackets (when mounted into wall studs)
100030.0,Bullet02,Durable steel construction
100030.0,Bullet03,Supports shelving to display home decor items
100030.0,Bullet04,Easy installation
100030.0,Bullet05,1 bracket and 1 vinyl cover included
100030.0,Bullet06,Neutral color that blends in with any home decor style
100030.0,Bullet07,Supports shelves that are 6 to 12 in. deep
100030.0,Color Family,White
100030.0,Color/Finish,White
100030.0,Included,No additional components or accessories are included
100030.0,Material,Steel
100030.0,MFG Brand Name,Unbranded
100030.0,Storage Product Type,Brackets
100031.0,Bag Capacity/Dry Volume (cu. ft.),5
100031.0,Bag Weight (lb.),5
100031.0,Bullet01,Dress up indoor and outdoor container plants by covering the soil with polished stones
100031.0,Bullet02,Use as a vase medium for artificial or live flowers
100031.0,Bullet03,Create beautiful water-garden and fountain displays
100031.0,Bullet04,"Excellent for terrariums, aquariums, dish gardens, candle displays and a wide array of craft and decorative projects"
100031.0,Bullet05,Contains a 5 lb. assortment of polished stones
100031.0,Bullet20,Note: Product may vary by store.
100031.0,Color Family,Assorted Colors
100031.0,Coverage Area (sq. ft.),1
100031.0,MFG Brand Name,Unbranded
100031.0,Product Depth (in.),2
100031.0,Product Height (in.),10
100031.0,Product Width (in.),6
100031.0,Rock Size,Small
100031.0,Rock Type,Polished Rock
100032.0,Bullet01,"Versatile enough for the garage, basement, laundry room or for commercial display use in a retail store environment"
100032.0,Bullet02,Features patented kwik-connect technology for easy installation
100032.0,Bullet03,Made from heavy-duty PVC
100032.0,Bullet04,Covers 10 sq. ft.
100032.0,Bullet05,Quickly add wall storage to any space
100032.0,Color Family,Gray
100032.0,Color/Finish,Gray
100032.0,Material,PVC
100032.0,MFG Brand Name,NorskWall
100032.0,Storage Product Type,Side and Wall Panels
100033.0,Assembled Depth (in.),18 in
100033.0,Assembled Height (in.),72 in
100033.0,Assembled Width (in.),48 in
100033.0,Bullet01,Each shelf supports 600 lbs. when evenly distributed; total unit weight capacity is 3600 lbs.
100033.0,Bullet02,No tools required for easy assembly
100033.0,Bullet03,Tubular steel construction with durable chrome finish offers solid support for a variety of heavy-duty items
100033.0,Bullet04,"Perfect storage solution for commercial or residential use in any room, office or jobsite"
100033.0,Bullet05,6 fully adjustable shelves and legs help stabilize unit on uneven flooring
100033.0,Bullet06,NSF-certified for food storage
100033.0,Bullet20,Note: Product may vary by store.
100033.0,Durability,General purpose
100033.0,Material,Wire
100033.0,MFG Brand Name,HDX
100033.0,Storage Product Type,Free Standing Racks and Shelves
100034.0,Brush width (in.),6.625
100034.0,Bullet01,Bristles are made of white Tampico fiber
100034.0,Bullet02,Bristles are set in a hardwood block
100034.0,Bullet03,"Use for your concrete, cement and masonry needs"
100034.0,Bullet04,Use for a variety of other tasks
100034.0,Concrete Tool Type,Brush
100034.0,Handle Length (in.),7
100034.0,Material,Tampico
100034.0,MFG Brand Name,Marshalltown
100034.0,Product Depth (in.),1.75
100034.0,Product Height (in.),11.875
100034.0,Product Width (in.),6.5
100035.0,Atomic Clock,No
100035.0,Batteries Included,No
100035.0,Battery Type Required,AA
100035.0,Bullet01,Champagne plastic
100035.0,Bullet02,Traditional wall clock style
100035.0,Bullet03,Classic white dial with Arabic numerals
100035.0,Bullet04,8.5 in. diameter
100035.0,Clock display type,Analog
100035.0,Clock face length (in.),7
100035.0,Clock face width (in.),7
100035.0,Clock Type,Wall
100035.0,Color,Champagne
100035.0,Color Family,Metallics
100035.0,Date display,No
100035.0,Deco Style,Classic
100035.0,Decor Product Type,Clock
100035.0,Indoor/Outdoor,Indoor
100035.0,MFG Brand Name,FirsTime
100035.0,Multiple time zones,No
100035.0,Number of Batteries Required,1
100035.0,Product Depth (in.),2.25
100035.0,Product Height (in.),8.5
100035.0,Product Weight (lb.),1
100035.0,Product Width (in.),8.5
100035.0,Quartz movement,Yes
100036.0,Assembled Depth (in.),12.5 in
100036.0,Assembled Height (in.),2.5 in
100036.0,Assembled Width (in.),0.125 in
100036.0,Assembly Required,Yes
100036.0,Bullet01,No installation tools required; bracket attaches to your wall through a single track upright
100036.0,Bullet02,Durable epoxy paint coating resists chipping and peeling
100036.0,Bullet03,Designed to support medium- and light-duty shelving
100036.0,Bullet04,Can be moved up or down along the upright to best meet your storage or display needs
100036.0,Color Family,White
100036.0,Color/Finish,White
100036.0,Included,Hardware
100036.0,Material,Metal
100036.0,MFG Brand Name,Rubbermaid
100036.0,Number of Compartments,0
100036.0,Product Depth (in.),2.5
100036.0,Product Length (in.),12.5
100036.0,Storage Product Type,Brackets
100037.0,Bullet01,3 main pockets and 6 tool pockets
100037.0,Bullet02,4 interior elastic loops for tools
100037.0,Bullet03,T-chain tape holder
100037.0,Bullet04,Metal tape measure clip
100037.0,Bullet05,Tool snap
100037.0,Bullet20,Note: product may vary by store
100037.0,Color Family,Black
100037.0,Color/Finish,Black
100037.0,Feet,No
100037.0,Included Accessories,
100037.0,Material,Fabric
100037.0,MFG Brand Name,Husky
100037.0,Number of inside pockets,2
100037.0,Number of outside pockets,7
100037.0,Product Depth (in.),3.25
100037.0,Product Height (in.),9
100037.0,Product Length (in.),3.5
100037.0,Product Width (in.),8
100037.0,Shoulder strap,No
100037.0,Tape Holder,Yes
100037.0,Tool Storage Product Type,Pouch
100037.0,Tools Product Type,Hand Tool
100037.0,Wheels,No
100037.0,Zippered Top,No
100038.0,Amperage (amps),4
100038.0,Batteries Included,No
100038.0,Battery Amp Hours,0
100038.0,Battery Power Type,Lithium Ion
100038.0,Battery Size,Lithium Ion
100038.0,Bullet01,Includes tool only to create your own kit; battery and charger sold separately
100038.0,Bullet02,High torque output produces 325 ft. lbs. for heavy-duty applications
100038.0,Bullet03,Die-cast gear box for increased durability and professional quality
100038.0,Bullet04,1/2 in. dent pin anvil makes it compatible with popular impact rated sockets
100038.0,Bullet07,Hex Grip innovative micro-texture for secure grip and maximum user comfort
100038.0,Bullet08,Grip light engages Tri-Beam LED light independently of trigger to illuminate work space
100038.0,Bullet09,Cordless design enables easy use and portability
100038.0,Certifications and Listings,1-UL Listed
100038.0,Charger Included,No
100038.0,Color Family,Orange
100038.0,Cordless Tool Type,Impact Wrench
100038.0,Cordless/Corded,Cordless
100038.0,Drive Size (in.),1/2in
100038.0,Forward/Reverse Rocker Switch,No
100038.0,Impacts Per Minute,3200
100038.0,Maximum Speed (rpm),2900
100038.0,MFG Brand Name,RIDGID
100038.0,Number of Batteries Included,0
100038.0,Power Tool Features,LED Light
100038.0,Power Tool Product Type,Cordless
100038.0,Product Depth (in.),2.5
100038.0,Product Height (in.),7.5
100038.0,Product Weight (lb.),3.55
100038.0,Product Width (in.),8
100038.0,Reconditioned,No
100038.0,Tools Product Type,Power Tool
100038.0,Torque (lb-in),3600
100038.0,Voltage (volts),18
100039.0,Area Heated (Sq. Ft.),1000
100039.0,Assembled Depth (in.),13 in
100039.0,Assembled Height (in.),25 in
100039.0,Assembled Width (in.),35.4 in
100039.0,Assembly Required,No
100039.0,Bullet01,Automatic thermostat can be set to the desired heat output and the system will automatically maintain that temperature
100039.0,Bullet02,Unit has dual fuel technology which means it can be operated using natural gas or liquid propane
100039.0,Bullet03,"99.9% energy efficient, the vent free design keeps 100% of the heat in your home"
100039.0,Bullet04,Hand painted logs give this unit the most realistic look of a natural fire
100039.0,Bullet05,Dual burner provides real yellow flames throughout the logs
100039.0,Bullet06,Equipped with a safety oxygen depletion sensor (O.D.S.) and automatic shut-off
100039.0,Bullet07,"No electricity required, great for use as supplemental heat during power outages"
100039.0,Burner System,Dual
