product_uid,name,value
102792.0,Dry to touch (min.),120
102792.0,Interior Paint & Stains Product Type,Concrete/Basement/Garage Floor Coating
102792.0,Interior/Exterior,"Exterior,Interior"
102792.0,MFG Brand Name,Seal-Krete
102792.0,Mildew Resistant,Yes
102792.0,Number of components in formula,1-part
102792.0,Paint Product Type,Interior Paint/Stain
102792.0,Paint/Stain Base Material,Epoxy/2 part
102792.0,Paint/Stain Clean Up,Soap & Water
102792.0,Paint/Stain Key Features,"Chemical Resistant,Mildew Resistant,Prevents hot tire pickup,Primer Required,Sealer,Waterproof"
102792.0,Paint/Stain/Waterproofer Product Type,"Basement, Floor & Garage"
102792.0,Primer required,Yes
102792.0,Skid Resistant,No
102792.0,Substrate/Surface Use Type,Concrete/Brick/Masonry/Stone
102792.0,Time before recoating (hours),4
102792.0,Transparency,Solid
103017.0,Adjustable hanging length,Yes
103017.0,Adjustable Lamp Head,No
103017.0,Bulb Type Included,"Incandescent,No Bulbs Included"
103017.0,Bullet01,Steel fixture in rich tuscan-copper finish
103017.0,Bullet02,Hangs using included 6 ft. chain
103017.0,Bullet03,Drip candle covers offer authentic touch
103017.0,Bullet04,72 in. maximum hanging length
103017.0,Bullet08,UL listed
103017.0,Bullet09,Hardware included
103017.0,Certifications and Listings,1-UL Listed
103017.0,Chandelier Type,Mini
103017.0,Chandelier/Pendant Type,"Antler,Candle-Style"
103017.0,Connection Type,Hardwired
103017.0,ENERGY STAR Certified,No
103017.0,Fixture Color/Finish,Tuscana Copper
103017.0,Fixture Color/Finish Family,Copper
103017.0,Hardware Included,Yes
103017.0,Included,Hardware Included
103017.0,Light Bulb Base Code,Candelabra
103017.0,Light Direction,Up
103017.0,Light Source,Incandescent
103017.0,Maximum Bulb Wattage,60 W
103017.0,Maximum Hanging Length (in.),72
103017.0,Maximum Wattage (watts),300
103017.0,MFG Brand Name,Hampton Bay
103017.0,Number of Bulbs Required,5
103017.0,Number of Tiers,1
103017.0,Product Depth (in.),23.5
103017.0,Product Height (in.),24.5
103017.0,Product Weight (lb.),7.5
103017.0,Product Width (in.),23.5
103017.0,Recommended bulb type,B-10
103017.0,Wattage (watts),60 W
103105.0,Bit Material,Black Oxide
103105.0,Bullet01,These bits offer up to 10X longer life and standard 1 in. insert bits
103105.0,Bullet02,Magnetic bit holder ensures a secure bit hold for all of the 1 in. insert bits
103105.0,Bullet03,"2 in. power bits, nut setters and socket adapters feature a power groove, allowing them to fit directly into all impact driver with quick connect collets"
103105.0,Bullet04,"Includes: 1 in. impact driving bits: P1, (5) P2, P3, Hex 1/8 in., Hex 5/32 in., SQ1, (3) SQ2, SQ3, T20 and (2) T25;2 in. impact driving bits: P1, (3) P2, P3, SQ1, (2) SQ2, SQ3 and (2) T25; magnetic nut drivers: 3/16 in., 1/4 in. and 5/16 in.; socket adaptor"
103105.0,Bullet22,"<a target=_blank"" style=""color:#f96302"" href=https://www.ryobitools.com/nation/>Join Ryobi Nation and have an opportunity to win prizes, share your Ryobi power tool experiences and receive exclusive offers for Nation members, Just click on the link to get started https://www.ryobitools.com/nation </a>"""
103105.0,Drill Bit Type,Screwdriver
103105.0,Drill Bit Type(s) Included,Screwdriver
103105.0,Drive Style,Combination
103105.0,Individual/Set,Set
103105.0,MFG Brand Name,Ryobi
103105.0,Number of Pieces,34
103105.0,Power Tool Product Type,Drill & Router Bits
103105.0,Product Depth (in.),7.76
103105.0,Product Height (in.),10.04
103105.0,Product Width (in.),1.73
103105.0,Shank Style,Hex
103105.0,Tools Product Type,Power Tool
103212.0,Bulb Shape,Mini
103212.0,Bullet01,100 warm white lights provide an ambient glow
103212.0,Bullet02,9-1/2 ft. of lights with icicle drops spaced 3-1/2 in. apart
103212.0,Bullet03,"Energy-efficient, long-lasting LED bulbs"
103212.0,Bullet04,"Continuous on technology keeps the other lights lit, even when a bulb goes out"
103212.0,Bullet05,Connect up to 26 sets together for a large display
103212.0,Bullet06,Plugs into an outlet for easy power access
103212.0,Bullet07,Can be used indoors or outdoors
103212.0,Bullet08,22-Gauge wire for durability
103212.0,Certifications and Listings,1-UL Listed
103212.0,Color Changing Lights,No
103212.0,Commercial / Residential,Commercial / Residential
103212.0,Drop spacing (in.),0
103212.0,Holiday Decor Product Type,String Lights
103212.0,Indoor/Outdoor,Indoor/Outdoor
103212.0,Light Bulb Color,Warm White
103212.0,Light count,100
103212.0,Light Functions,Constant
103212.0,Light Type,LED
103212.0,Lighted length (ft.),9.5
103212.0,Maximum number of sets connected,26
103212.0,MFG Brand Name,EcoSmart
103212.0,Number of Batteries Required,0
103212.0,Number of drops,0
103212.0,Power Type,Plug-in
103212.0,Total length (ft.),10.5
103212.0,Twinkling,No
103212.0,Wattage (watts),8.4 W
103212.0,Wire color,White
103222.0,Atomic Clock,No
103222.0,Batteries Included,No
103222.0,Battery Type Required,9V
103222.0,Bullet01,LED measures 0.9 in. tall
103222.0,Bullet02,"Alarm set button: dual, 1, 2, off"
103222.0,Bullet03,9-minute snooze duration
103222.0,Bullet04,Requires 9V battery for power backup
103222.0,Clock display type,Digital
103222.0,Clock face length (in.),3.5
103222.0,Clock face width (in.),0.9
103222.0,Clock Type,Table
103222.0,Color,Black
103222.0,Color Family,Blacks
103222.0,Cord Length (ft.),5
103222.0,Date display,No
103222.0,Deco Style,Contemporary
103222.0,Decor Product Type,Clock
103222.0,Indoor/Outdoor,Indoor
103222.0,MFG Brand Name,Equity by La Crosse
103222.0,Multiple time zones,No
103222.0,Number of Batteries Required,1
103222.0,Product Depth (in.),2.25
103222.0,Product Height (in.),1.85
103222.0,Product Weight (lb.),0.55
103222.0,Product Width (in.),4.65
103222.0,Quartz movement,No
103733.0,Bullet01,Durable ventilated bag
103733.0,Bullet02,For use with Honda HRR series walk-behind lawn mowers
103733.0,Bullet03,Requires 81330-VL0-P00 bag frame (Sold Separately)
103733.0,Bullet04,Gray with Honda logo
103733.0,Bullet05,Honda genuine parts
103733.0,Fits brands,Honda
103733.0,Fits models,HRR Series Mowers
103733.0,MFG Brand Name,Honda
103733.0,Product Depth (in.),25.5
103733.0,Product Height (in.),13
103733.0,Product Width (in.),15
103733.0,Reconditioned,No
103733.0,Used with equipment type,Walk-Behind Mower
103863.0,Actual Blind/Shade Width (In.),22.5
103863.0,Arched,No
103863.0,Bullet01,Control how much sunlight streams into your room with the tilt wand
103863.0,Bullet02,"Hidden mounting brackets are designed for inside, outside or ceiling installation"
103863.0,Bullet03,Ships within 2-3 business days
103863.0,Bullet04,"Durable construction resists warping, fading and sagging"
103863.0,Bullet05,Blind can easily be shortened by following the simple instructions
103863.0,Bullet06,All hardware and installation instructions are included
103863.0,Bullet07,Advanced design for tighter closure
103863.0,Bullet08,Specially formulated to minimize dust
103863.0,Bullet09,Additional slats for maximum privacy
103863.0,Bullet10,Non- lead formula
103863.0,Bullet21,"<b>WARNING:</b> The cords on this product present a potential strangulation hazard. For child and pet safety, consider cordless alternatives or products with inaccessible cords. To access a copy of the warning label, see additional images."
103863.0,Certifications and Listings,ANSI Certified
103863.0,Color Family,White
103863.0,Color/Finish,White
103863.0,Cordless/Corded,Corded
103863.0,Decor Product Type,Window Treatment
103863.0,Enclosure Type,No Enclosure
103863.0,Features,"Fade resistant,Fire retardant"
103863.0,Fire retardant,No
103863.0,Front Color,White
103863.0,Included,No Additional Items Included
103863.0,Light Control,Room Darkening
103863.0,Material,Vinyl
103863.0,MFG Brand Name,Deluxe Sundown
103863.0,Minimum window depth required (in.),2
103863.0,Mount Type,Inside/Outside
103863.0,Opening type,Bottom up
103863.0,Orientation,Horizontal
103863.0,Pre-Cut Deduction (in.),0
103863.0,Pre-Cut or True-to-Size Blind,Pre-cut
103863.0,Product Length (in.),64
103863.0,Product Weight (lb.),2.95
103863.0,Product Width (in.),23
103863.0,Size Ordering Options,Standard Width
103863.0,Slat/vane width (in.),1
103863.0,Stain Resistant,Yes
103863.0,Surface,Smooth
103863.0,Washable,No
103863.0,Width (in) x Length (in),23 x 64
103863.0,Window Treatment Product Type,Vinyl Blind/Shade
103919.0,Actual Color Temperature (K),0
103919.0,Average Life (hours),2500
103919.0,Bulb Diameter (In.),3.75
103919.0,Bulb Finish,Soft
103919.0,Bulb Shape,Reflector
103919.0,Bulb Type,Flood and Spot
103919.0,Bullet01,Brightness: 620 Lumens
103919.0,Bullet02,"Estimated yearly energy cost: $7.83 (based on 3 hours/day, 11¢/kWh. cost depend on rates and use)"
103919.0,Bullet03,Life:2.3 years (based on 3 hours/day)
103919.0,Bullet04,Light appearance: 0K (soft white)
103919.0,Bullet05,Energy used: 65-Watt
103919.0,Bullet06,Lumens per Watt: 9.1
103919.0,Bullet07,Uses 0% less energy compared to a standard incandescent light bulb
103919.0,Bullet08,Can be used as a design tool to accent architecture and art
103919.0,Bullet09,Dimmable for personalize lighting applications
103919.0,Bullet10,BR30 shape with a medium base
103919.0,Color Temperature,Soft White
103919.0,ENERGY STAR Certified,No
103919.0,Indoor/Outdoor,Indoor
103919.0,Light Bulb Base Code,E26
103919.0,Light Bulb Base Type,Medium
103919.0,Light Bulb Features,Dimmable
103919.0,Light Bulb Shape Code,BR30
103919.0,Light Color,Soft White
103919.0,Light Output (lumens),620
103919.0,Lighting Technology,Incandescent
103919.0,MFG Brand Name,Philips
103919.0,Number in Package,3
103919.0,Product Depth (in.),11.375
103919.0,Product Height (in.),5.375
103919.0,Product Width (in.),3.75
103919.0,Specialty Bulb Type,Flood & Spot
103919.0,Wattage (watts),65
103929.0,Base Material,Plastic
103929.0,Bullet01,Assembled dimension: 15.25 in. W x 4.83 in. D x 3.13 in. H
103929.0,Bullet02,For outdoor watering projects
103929.0,Bullet03,Removable yellow rubber plug makes jet cleaning easy
103929.0,Bullet04,Adjustable with 36 different spray patterns
103929.0,Bullet05,Durable motor for oscillating action
103929.0,Bullet07,3/4 in. fitting size
103929.0,Bullet20,Note: Product may vary by store
103929.0,Commercial / Residential,Residential
103929.0,Coverage Area (sq. ft.),2800
103929.0,Decorative,No
103929.0,Fitting Size,"3/4"""
103929.0,Maximum Pressure (PSI),80
103929.0,Maximum Spray Distance (ft.),35
103929.0,MFG Brand Name,Melnor
103929.0,Motion Sensor,No
103929.0,Product Depth (in.),4.96
103929.0,Product Height (in.),3.27
103929.0,Product Width (in.),15
103929.0,Sprinkler Base Type,Stand
104071.0,Bullet01,"For use with applications up to 17,600-Watt including electric ranges, ovens, quick-recovery hot water heaters and central residential air conditioners"
104071.0,Bullet02,"2-pole design, 40 Amps per pole"
104071.0,Bullet03,Suitable for Zinsco load centers
104071.0,Bullet04,"120/240 VAC, SWD rated"
104071.0,Bullet05,Compatible with #8 - 2 AWG copper wire sizes
104071.0,Certifications and Listings,No Certifications or Listings
104071.0,Electrical Product Type,Breaker
104071.0,Maximum Amperage (amps),40
104071.0,MFG Brand Name,Connecticut Electric
104071.0,Mounting type,Plug In
104071.0,Number of Poles,2
104071.0,Power Distribution Features,No Additional Features
104071.0,Product Depth (in.),4.81
104071.0,Product Height (in.),2.53
104071.0,Product Weight (lb.),.45
104071.0,Product Width (in.),.75
104071.0,Voltage (volts),240
104087.0,Bullet01,Package of 2
104087.0,Bullet02,"Fits chest model numbers: 89, 90, 91, 119"
104087.0,Bullet03,Ball studs for gas springs are sold separately as 921-4PK
104087.0,Bullet04,Steel finish
104087.0,MFG Brand Name,Knaack
104087.0,Product Depth (in.),1
104087.0,Product Height (in.),15
104087.0,Product Width (in.),3
104169.0,Builders Hardware Product Type,Closet Door Guide/Track
104169.0,Bullet01,Made of steel
104169.0,Bullet02,Dark oil-rubbed bronze finish
104169.0,Bullet03,All mounting hardware included
104169.0,Bullet04,For single door with a thickness of 1-3/8 in. and 1-3/4 in. and up to 200 lbs.
104169.0,Bullet05,Ideal for openings up to 36 in. wide; openings wider than 36 in. require multiple tracks
104169.0,Bullet06,Unique barn door style hardware enables door to slide parallel to wall
104169.0,Bullet07,High density plastic wheels provide ultra-quiet experience
104169.0,Bullet08,Anti-jump discs prevent hanger wheels from jumping off the track
104169.0,Bullet09,"Includes detailed, easy to follow instructions"
104169.0,Bullet10,Door not included
104169.0,Bullet11,Adapter kit (part # 14465) lets you connect 2 or more tracks
104169.0,Color/Finish,Dark Oil-Rubbed Bronze
104169.0,Hardware Finish Family,Bronze
104169.0,Material,Steel
104169.0,MFG Brand Name,Everbilt
104169.0,Product Depth (in.),2
104169.0,Product Height (in.),1.5
104169.0,Product Width (in.),72
104470.0,Bullet01,25 pieces per package
104470.0,Bullet02,Natural color with pointed ends
104470.0,Bullet03,Perfect plant support
104470.0,Bullet04,Long lasting redwood
104470.0,Landscape Supply Type,Plant Support
104470.0,Material,Wood
104470.0,MFG Brand Name,Bond Manufacturing
104470.0,Plant Support Type,Stake
104470.0,Product Depth (in.),1
104470.0,Product Height (in.),1
104470.0,Product Width (in.),1
104773.0,Bulb Type,Incandescent
104773.0,Bulb(s) Included,No
104773.0,Bullet01,Rugged cast aluminum housing with aged iron finish
104773.0,Bullet02,Seeded glass panes create a diffused effect when illuminated
104773.0,Bullet03,Weather resistant housing for outdoor use and lasting durability
104773.0,Bullet04,Wall-mount; 5-1/2 in. W is ideal for smaller porches or at a back or side door
104773.0,Bullet05,Uses one 100-Watt medium-base bulb; not included
104773.0,Certifications and Listings,1-UL Listed
104773.0,Dusk to Dawn,No
104773.0,ENERGY STAR Certified,No
104773.0,Exterior Lighting Product Type,Outdoor Lanterns
104773.0,Fixture Color/Finish,Aged Iron
104773.0,Glass/Lens Type,Seedy
104773.0,Light Source,Incandescent
104773.0,MFG Brand Name,Home Decorators Collection
104773.0,Motion Sensor,No
104773.0,Number of Bulbs Required,1
104773.0,Outdoor Lighting Features,Weather Resistant
104773.0,Power Type,Hardwired
104773.0,Product Depth (in.),7
104773.0,Product Height (in.),9 in
104773.0,Product Length (in.),7 in
104773.0,Product Style,Classic
104773.0,Product Weight (lb.),2.29
104773.0,Product Width (in.),5.5
104773.0,Style,Transitional
104773.0,UL Listing,1-UL Listed
104773.0,Wattage (watts),100 W
104773.0,Weather Resistant,Yes
104818.0,Approximate Tile Size,6x24
104818.0,Break Strength (lb.),276 lb
104818.0,Bullet01,"14.53 square feet, 15 pieces per case. Case weight is 57.97 lb."
104818.0,Bullet02,"Grade 1, first-quality porcelain tile for floor, wall and countertop use"
104818.0,Bullet03,6 in. width x 24 in. length x 9 mm thick
104818.0,Bullet04,Glazed textured finish with a medium sheen and slight variation in tone
